ativo,margem
PETRW437,20.01
VBBRJ232,7.14
BPACV690,36.94
GGBRJ180W2,3.20
PETRW440,20.26
VBBRJ234,6.91
BPACV700,37.92
GGBRJ180W4,3.36
PETRW442,20.50
VBBRJ237,6.68
BPACV705,38.42
GGBRJ180W5,3.44
PETRW445,20.75
VBBRJ239,6.45
BPACV710,38.91
GGBRJ182,3.13
PETRW447,12.00
VBBRJ242,6.22
BPACV715,39.40
GGBRJ185,2.90
PETRW448,20.99
VBBRJ244,5.99
BPACV719,40.38
GGBRJ185W1,2.64
PETRW45,21.24
VBBRJ247,5.77
BPACV72,41.37
GGBRJ185W2,2.72
PETRW453,21.48
VBBRJ249,5.55
BPACV720,39.89
GGBRJ185W4,2.90
PETRW454,21.72
VBBRJ252,5.33
BPACV730,40.88
GGBRJ185W5,3.00
PETRW455,9.50
VBBRJ254,5.11
BPACV739,42.35
GGBRJ188,2.67
PETRW458,21.97
VBBRJ257,4.90
BPACV74,43.34
GGBRJ190,2.44
PETRW460,22.21
VBBRJ259,4.69
BPACV740,41.86
GGBRJ190W1,2.16
PETRW463,22.46
VBBRJ262,4.49
BPACV744,42.85
GGBRJ190W2,2.25
PETRW465,22.70
VBBRJ264,4.29
BPACV754,43.83
GGBRJ190W4,2.47
PETRW468,22.95
VBBRJ267,4.09
BPACV759,44.33
GGBRJ190W5,2.58
PETRW470,23.19
VBBRJ269,3.90
BPACV76,45.32
GGBRJ192,2.23
PETRW473,23.44
VBBRJ272,3.71
BPACV764,44.82
GGBRJ194,6.55
PETRW475,23.68
VBBRJ274,3.53
BPACV774,45.81
GGBRJ195,2.02
PETRW478,23.93
VBBRJ277,3.35
BPACV779,46.30
GGBRJ195W1,1.69
PETRW480,24.17
VBBRJ282,3.01
BPACV78,47.29
GGBRJ195W2,1.81
PETRW483,24.42
VBBRJ287,2.69
BPACV784,46.80
GGBRJ195W4,2.06
PETRW485,24.66
VBBRJ292,2.39
BPACV799,48.28
GGBRJ195W5,2.18
PETRW488,24.91
VBBRJ297,2.11
BPACV80,49.27
GGBRJ199,1.81
PETRW490,25.15
VBBRK129,17.41
BPACV800,47.79
GGBRJ200,1.62
PETRW493,25.40
VBBRK142,16.19
BPACV804,48.77
GGBRJ200W1,1.26
PETRW495,25.64
VBBRK147,15.70
BPACV814,49.76
GGBRJ200W2,1.41
PETRW497,26.38
VBBRK149,15.45
BPACV819,50.26
GGBRJ200W4,1.69
PETRW498,25.89
VBBRK152,15.21
BPACV824,50.75
GGBRJ200W5,1.82
PETRW500,26.13
VBBRK154,14.97
BPACV834,51.74
GGBRJ203,1.44
PETRW505,26.62
VBBRK157,14.72
BPACV844,52.73
GGBRJ205,1.27
PETRW510,27.11
VBBRK159,14.48
BPACV854,53.72
GGBRJ205W1,0.88
PETRW515,27.60
VBBRK162,14.23
BPACV864,54.71
GGBRJ205W2,1.06
PETRW520,28.09
VBBRK164,13.99
BPACV874,55.70
GGBRJ205W4,1.37
PETRW525,28.58
VBBRK167,13.75
BPACV884,56.69
GGBRJ205W5,1.53
PETRW530,29.07
VBBRK169,13.50
BPACV894,57.68
GGBRJ207,1.11
PETRW535,29.56
VBBRK174,13.01
BPACV904,58.67
GGBRJ210,0.98
PETRW540,30.05
VBBRK177,12.77
BPACV914,59.66
GGBRJ210W1,0.57
PETRW545,30.54
VBBRK179,12.54
BPACV924,60.65
GGBRJ210W2,0.76
PETRW550,31.03
VBBRK180,13.26
BPACV934,61.65
GGBRJ210W4,1.12
PETRW555,31.52
VBBRK182,12.30
BPACV944,62.64
GGBRJ210W5,1.29
PETRW560,32.01
VBBRK184,12.06
BPACV954,63.63
GGBRJ857,12.70
PETRW565,32.50
VBBRK187,11.83
BPACW314,7.06
GGBRJ867,12.60
PETRW570,32.99
VBBRK189,11.60
BPACW316,7.20
GGBRJ877,12.50
PETRW575,33.48
VBBRK192,11.36
BPACW317,6.91
GGBRJ887,12.40
PETRW580,33.97
VBBRK194,11.13
BPACW319,7.35
GGBRJ897,12.30
PETRW585,34.46
VBBRK197,10.90
BPACW322,7.50
GGBRJ907,12.20
PETRW590,34.95
VBBRK199,10.67
BPACW324,7.66
GGBRJ917,12.10
PETRW595,35.44
VBBRK202,10.44
BPACW327,7.81
GGBRJ927,12.01
PETRW600,35.93
VBBRK204,10.22
BPACW329,7.97
GGBRJ937,11.91
PETRW605,36.42
VBBRK207,9.99
BPACW332,8.12
GGBRJ947,11.81
PETRW610,36.90
VBBRK209,9.77
BPACW334,8.28
GGBRJ957,11.71
PETRW614,37.88
VBBRK212,9.54
BPACW337,8.44
GGBRJ967,11.61
PETRW615,37.39
VBBRK214,9.32
BPACW339,8.60
GGBRJ977,11.51
PETRW624,38.86
VBBRK217,9.10
BPACW342,8.76
GGBRJ987,11.41
PETRW625,38.37
VBBRK219,8.88
BPACW35,9.41
GGBRJ997,11.31
PETRW634,39.84
VBBRK222,8.67
BPACW350,8.92
GGBRK102,11.14
PETRW635,39.35
VBBRK224,8.45
BPACW352,9.08
GGBRK104,10.89
PETRX1,14.89
VBBRK227,8.24
BPACW355,9.25
GGBRK107,10.65
PETRX16,16.51
VBBRK229,8.03
BPACW357,9.75
GGBRK109,10.40
PETRX2,9.98
VBBRK232,7.82
BPACW36,10.43
GGBRK112,10.16
PETRX225,2.18
VBBRK234,7.62
BPACW360,9.58
GGBRK114,9.92
PETRX230,2.44
VBBRK237,7.41
BPACW365,9.91
GGBRK117,9.67
PETRX238,2.57
VBBRK239,7.21
BPACW367,10.08
GGBRK120,9.43
PETRX24,3.29
VBBRK242,7.01
BPACW370,10.26
GGBRK122,9.18
PETRX240,2.70
VBBRK244,6.82
BPACW375,10.60
GGBRK124,8.94
PETRX243,2.84
VBBRK247,6.62
BPACW377,10.77
GGBRK127,8.69
PETRX245,2.99
VBBRK249,6.44
BPACW38,11.83
GGBRK129,8.45
PETRX247,3.44
VBBRK252,6.25
BPACW380,10.95
GGBRK132,8.21
PETRX25,3.93
VBBRK254,6.07
BPACW382,11.12
GGBRK134,7.96
PETRX250,3.60
VBBRK257,5.89
BPACW385,11.30
GGBRK137,7.72
PETRX257,4.09
VBBRK259,5.71
BPACW387,11.47
GGBRK139,7.47
PETRX260,4.27
VBBRK262,5.53
BPACW390,11.65
GGBRK14,2.27
PETRX262,4.44
VBBRK264,5.36
BPACW395,12.01
GGBRK142,7.23
PETRX265,4.62
VBBRK267,5.20
BPACW397,12.19
GGBRK144,6.99
PETRX267,4.80
VBBRK269,5.03
BPACW400,12.38
GGBRK147,6.75
PETRX270,4.98
VBBRK272,4.87
BPACW402,12.56
GGBRK150,6.51
PETRX275,2.31
VBBRK274,4.71
BPACW405,12.74
GGBRK152,6.27
PETRX278,5.17
VBBRK277,4.56
BPACW407,12.93
GGBRK155,6.03
PETRX28,18.71
VBBRK279,4.41
BPACW410,13.11
GGBRK157,5.79
PETRX281,5.36
VBBRK282,4.26
BPACW412,13.30
GGBRK158W4,5.72
PETRX283,5.55
VBBRK284,4.11
BPACW415,13.48
GGBRK160,5.56
PETRX286,5.74
VBBRK287,3.97
BPACW417,13.67
GGBRK162,5.32
PETRX288,5.94
VBBRK289,3.83
BPACW42,14.43
GGBRK165,5.09
PETRX290,5.43
VBBRK292,3.70
BPACW420,13.86
GGBRK165W4,5.03
PETRX291,6.13
VBBRK294,3.57
BPACW422,14.05
GGBRK167,4.86
PETRX295,5.78
VBBRK297,3.44
BPACW425,14.24
GGBRK17,4.41
PETRX296,6.54
VBBRK299,3.32
BPACW427,14.81
GGBRK170,4.63
PETRX3,6.14
VBBRL133,17.19
BPACW430,14.62
GGBRK175,4.18
PETRX30,7.36
VBBRL138,16.71
BPACW432,15.20
GGBRK175W4,4.14
PETRX301,6.95
VBBRL143,16.23
BPACW435,15.00
GGBRK18,3.75
PETRX305,6.51
VBBRL148,15.75
BPACW437,15.59
GGBRK180,3.96
PETRX306,6.74
VBBRL153,15.26
BPACW440,15.39
GGBRK182,3.54
PETRX307,7.57
VBBRL158,14.78
BPACW442,15.98
GGBRK185,3.33
PETRX308,6.33
VBBRL161,14.54
BPACW444,16.17
GGBRK187,3.13
PETRX309,6.89
VBBRL163,14.30
BPACW445,15.78
GGBRK190,2.93
PETRX311,7.79
VBBRL168,13.84
BPACW447,16.37
GGBRK192,2.74
PETRX315,7.27
VBBRL171,13.61
BPACW449,16.57
GGBRK195,2.57
PETRX316,8.22
VBBRL173,13.38
BPACW452,16.77
GGBRK197,2.42
PETRX318,8.43
VBBRL176,13.15
BPACW457,17.17
GGBRK202,2.13
PETRX319,7.15
VBBRL181,12.70
BPACW459,17.37
GGBRK205,2.00
PETRX320,7.67
VBBRL183,12.47
BPACW460,16.97
GGBRK207,1.87
PETRX321,8.65
VBBRL186,12.25
BPACW462,17.57
GGBRK209,1.75
PETRX322,9.31
VBBRL188,12.02
BPACW464,17.77
GGBRK856,12.70
PETRX323,8.87
VBBRL191,11.80
BPACW467,17.97
GGBRK858,12.80
PETRX325,8.07
VBBRL193,11.58
BPACW469,18.18
GGBRK876,12.51
PETRX326,9.09
VBBRL196,11.36
BPACW472,18.38
GGBRK878,12.60
PETRX328,7.87
VBBRL198,11.14
BPACW474,18.58
GGBRK896,12.31
PETRX329,8.00
VBBRL203,10.71
BPACW477,18.79
GGBRK898,12.41
PETRX33,8.68
VBBRL204,12.92
BPACW479,18.99
GGBRK916,12.12
PETRX330,9.54
VBBRL206,10.50
BPACW482,19.20
GGBRK918,12.21
PETRX334,7.08
VBBRL211,10.07
BPACW484,19.41
GGBRK936,11.92
PETRX335,10.44
VBBRL213,9.86
BPACW487,19.61
GGBRK938,12.02
PETRX338,9.10
VBBRL216,9.66
BPACW489,19.82
GGBRK958,11.82
PETRX34,9.30
VBBRL218,9.45
BPACW492,20.03
GGBRK968,11.72
PETRX340,3.13
VBBRL220,10.28
BPACW494,20.24
GGBRK976,11.53
PETRX344,9.73
VBBRL221,9.25
BPACW497,20.45
GGBRK978,11.63
PETRX345,10.90
VBBRL223,9.04
BPACW499,20.65
GGBRK996,11.33
PETRX349,11.83
VBBRL226,8.84
BPACW654,34.36
GGBRK998,11.43
PETRX35,3.76
VBBRL228,8.65
BPACW655,33.90
GGBRL103,11.04
PETRX350,11.36
VBBRL231,8.45
BPACW659,34.82
GGBRL106,10.79
PETRX355,12.30
VBBRL233,8.26
BPACW669,35.74
GGBRL108,10.55
PETRX36,11.03
VBBRL236,8.07
BPACW674,36.20
GGBRL111,10.31
PETRX360,12.76
VBBRL238,7.88
BPACW679,36.66
GGBRL113,10.07
PETRX361,9.76
VBBRL24,6.98
BPACW684,37.12
GGBRL116,9.83
PETRX365,13.23
VBBRL241,7.70
BPACW689,37.59
GGBRL118,9.59
PETRX37,11.91
VBBRL243,7.51
BPACW714,39.92
GGBRL121,9.35
PETRX370,13.71
VBBRL246,7.34
BPACW719,40.38
GGBRL123,9.10
PETRX374,12.36
VBBRL253,6.81
BPACW724,40.85
GGBRL126,8.86
PETRX375,14.18
VBBRL256,6.64
BPACW749,43.20
GGBRL128,8.62
PETRX380,14.65
VBBRL258,6.48
BPACW759,44.14
GGBRL131,8.39
PETRX385,15.13
VBBRL260,7.16
BPACW764,44.61
GGBRL133,8.15
PETRX390,15.60
VBBRL263,6.15
BPACW769,45.09
GGBRL136,7.91
PETRX395,16.08
VBBRL268,5.84
BPACX317,8.62
GGBRL138,7.67
PETRX4,8.47
VBBRL271,5.69
BPACX319,8.78
GGBRL141,7.44
PETRX40,10.21
VBBRL273,5.54
BPACX322,8.93
GGBRL143,7.20
PETRX400,16.55
VBBRL278,5.24
BPACX324,9.09
GGBRL153,6.97
PETRX404,17.03
VBBRL283,4.96
BPACX329,9.40
GGBRL156,6.73
PETRX405,10.67
VBBRL286,4.83
BPACX33,9.56
GGBRL158,6.50
PETRX409,17.51
VBBRL288,4.69
BPACX332,9.24
GGBRL16,6.27
PETRX41,11.13
VBBRL293,4.43
BPACX334,9.72
GGBRL162,6.05
PETRX414,17.99
VBBRL298,4.18
BPACX337,9.88
GGBRL165,5.82
PETRX415,11.60
VBBRM20,3.23
BPACX339,10.04
GGBRL167,5.60
PETRX42,12.53
VBBRM203,3.39
BPACX344,10.37
GGBRL17,5.37
PETRX420,18.47
VBBRM205,3.55
BPACX349,10.69
GGBRL172,5.15
PETRX425,18.95
VBBRM208,3.71
BPACX360,11.03
GGBRL175,4.94
PETRX43,13.00
VBBRM21,4.21
BPACX362,11.53
GGBRL177,4.72
PETRX430,19.43
VBBRM210,3.87
BPACX370,11.70
GGBRL18,4.51
PETRX434,19.91
VBBRM213,4.04
BPACX380,12.39
GGBRL182,4.30
PETRX435,13.47
VBBRM218,4.38
BPACX384,13.09
GGBRL185,4.10
PETRX439,20.39
VBBRM220,4.56
BPACX387,12.91
GGBRL187,3.90
PETRX44,13.94
VBBRM223,4.74
BPACX389,13.44
GGBRL19,3.54
PETRX440,13.72
VBBRM225,4.92
BPACX39,13.62
GGBRL191,3.71
PETRX444,20.87
VBBRM228,5.10
BPACX392,13.27
GGBRL197,3.23
PETRX445,14.41
VBBRM230,5.29
BPACX394,13.80
GGBRL20,3.08
PETRX447,21.11
VBBRM233,5.47
BPACX399,14.16
GGBRL202,2.94
PETRX45,21.35
VBBRM235,5.67
BPACX40,14.34
GGBRL203,2.53
PETRX450,12.06
VBBRM240,6.05
BPACX402,13.98
GGBRL206,2.80
PETRX452,21.59
VBBRM243,6.25
BPACX404,14.52
GGBRL207,2.66
PETRX454,21.83
VBBRM249,6.85
BPACX409,14.89
GGBRL208,2.28
PETRX455,15.36
VBBRM250,5.86
BPACX412,15.07
GGBRL21,2.20
PETRX457,22.07
VBBRN194,3.11
BPACX419,15.63
GGBRL215,2.32
PETRX46,15.84
VBBRN197,3.26
BPACX42,16.19
GGBRL240,3.39
PETRX460,22.31
VBBRN199,3.40
BPACX420,15.26
GGBRL26,2.45
PETRX462,22.55
VBBRN202,3.55
BPACX422,15.44
GGBRL848,12.87
PETRX464,22.80
VBBRN204,3.70
BPACX424,16.00
GGBRL868,12.68
PETRX465,16.31
VBBRN207,3.86
BPACX427,15.81
GGBRL888,12.49
PETRX467,23.04
VBBRN209,4.01
BPACX429,16.37
GGBRL908,12.29
PETRX47,16.79
VBBRN212,4.17
BPACX434,16.75
GGBRL928,12.10
PETRX470,23.28
VBBRN214,4.34
BPACX439,17.13
GGBRL948,11.91
PETRX472,23.52
VBBRN242,6.28
BPACX447,17.71
GGBRL968,11.71
PETRX474,23.76
VBBRN324,13.20
BPACX449,17.90
GGBRL978,11.62
PETRX475,17.27
VBBRR192,3.53
BPACX450,17.51
GGBRL988,11.52
PETRX477,24.00
VBBRR204,4.22
BPACX452,18.09
GGBRL998,11.42
PETRX48,17.75
VBBRR224,5.43
BPACX454,18.28
GGBRM156,3.03
PETRX480,24.24
VBBRR242,6.58
BPACX457,18.48
GGBRM158,3.21
PETRX482,24.49
VBBRR307,11.40
BPACX459,18.67
GGBRM161,3.40
PETRX485,24.73
VBBRR324,12.80
BPACX462,18.87
GGBRM163,3.60
PETRX490,25.21
VBBRU209,4.79
BPACX464,19.06
GGBRM168,3.99
PETRX495,25.69
VBBRV182,1.10
BPACX467,19.26
GGBRM172,4.19
PETRX498,25.45
VBBRV187,1.38
BPACX469,19.46
GGBRM173,4.40
PETRX5,8.89
VBBRV189,1.53
BPACX472,19.65
GGBRM176,4.61
PETRX51,19.19
VBBRV192,1.69
BPACX477,20.05
GGBRM187,5.46
PETRX52,19.67
VBBRV194,1.86
BPACX479,20.25
GGBRM188,5.68
PETRX53,20.15
VBBRV197,2.04
BPACX480,19.85
GGBRM213,3.79
PETRX54,20.63
VBBRV199,2.22
BPACX482,20.45
GGBRN161,3.44
PETRX575,33.44
VBBRV202,2.41
BPACX484,20.64
GGBRN166,3.81
PETRX597,35.62
VBBRV204,2.61
BPACX489,21.05
GGBRN167,3.63
PETRX598,35.14
VBBRV207,2.81
BPACX497,21.65
GGBRN168,4.00
PETRX6,10.16
VBBRV209,3.02
BPACX499,21.85
GGBRN171,4.20
PETRX68,18.23
VBBRV212,3.23
BPACX500,21.45
GGBRN173,4.39
PETRX7,10.59
VBBRV214,3.45
BPACX502,22.05
GGBRN176,4.59
PETRX8,11.47
VBBRV217,3.67
BPACX507,22.46
GGBRN181,4.79
POMOA730,5.08
VBBRV222,4.12
BPACX517,23.28
GGBRN183,5.20
POMOA740,4.98
VBBRV224,4.35
BPACX522,23.69
GGBRN184,4.99
POMOA750,4.89
VBBRV227,4.59
BPACX527,24.10
GGBRN186,5.40
POMOA760,4.79
VBBRV229,4.82
BPACX532,24.52
GGBRN192,5.82
POMOA780,4.61
VBBRV232,5.06
BPACX537,24.93
GGBRN199,6.25
POMOA790,4.51
VBBRV234,5.30
BPACX547,25.77
GGBRN240,5.61
POMOA799,4.42
VBBRV237,5.54
BPACX557,26.61
GGBRN260,7.04
POMOA800,4.70
VBBRV239,5.78
BPACX562,27.03
GGBRN280,8.53
POMOA805,4.23
VBBRV242,6.02
BPACX567,27.45
GGBRO169,3.99
POMOA810,4.32
VBBRV244,6.26
BPACX577,28.30
GGBRO17,4.55
POMOA815,4.14
VBBRV247,6.50
BPACX587,29.16
GGBRO175,1.89
POMOA825,4.04
VBBRV249,6.75
BPACX597,30.02
GGBRO198,6.35
POMOA835,3.95
VBBRV252,6.99
BPACX607,30.88
GGBRO205,6.99
POMOB100,3.14
VBBRV254,7.23
BPACX617,31.75
GGBRO245,10.53
POMOB800,4.80
VBBRV257,7.48
BPACX627,32.62
GGBRP171,4.05
POMOC715,5.25
VBBRV259,7.73
BPACX652,34.82
GGBRP180,4.60
POMOC725,5.16
VBBRV262,7.97
BPACX682,37.48
GGBRP196,5.95
POMOC735,5.07
VBBRV264,8.22
BPACX697,38.83
GGBRQ176,3.87
POMOC745,4.97
VBBRV267,8.46
BPACX707,39.72
GGBRR171,4.13
POMOC765,4.81
VBBRV269,8.71
BPACX747,43.34
GGBRR184,5.18
POMOC775,4.73
VBBRV272,8.96
BPACX772,45.62
GGBRR200,5.74
POMOC785,4.66
VBBRV274,9.20
BPACX797,47.92
GGBRR216,7.48
POMOC795,4.58
VBBRV277,9.45
BPACX837,51.61
GGBRR22,7.29
POMOC80,4.89
VBBRV282,9.95
BPANA700,7.21
GGBRR230,8.09
POMOD80,5.01
VBBRV287,10.44
BPANA800,6.78
GGBRS180,4.59
POMOE800,5.12
VBBRV292,10.94
BPANA900,6.40
GGBRT180,4.58
POMOF800,5.27
VBBRV297,11.43
BPANB70,7.67
GGBRU130W4,0.30
POMOG80,5.38
VBBRV302,11.93
BPANC70,8.02
GGBRU135W4,0.74
POMOH80,5.52
VBBRV307,12.42
BPAND70,8.32
GGBRU140W4,1.23
POMOI80,5.62
VBBRV319,13.66
BPANE70,8.57
GGBRU142,2.23
POMOJ102,1.93
VBBRV362,17.88
BPANF70,8.87
GGBRU145W4,1.73
POMOJ103,1.69
VBBRW182,1.68
BPANG700,9.10
GGBRU150W4,2.23
POMOJ107,1.45
VBBRW184,1.81
BPANH100,8.79
GGBRU155W4,2.73
POMOJ112,1.11
VBBRW187,1.95
BPANH110,8.62
GGBRU160W4,3.23
POMOJ117,0.83
VBBRW189,2.09
BPANH800,9.18
GGBRU165W4,3.73
POMOJ550,6.62
VBBRW192,2.23
BPANH950,8.88
GGBRU170W4,4.23
POMOJ570,6.42
VBBRW194,2.39
BPANI70,9.53
GGBRU175W4,4.73
POMOJ590,6.23
VBBRW197,2.54
BPANJ100,3.49
GGBRU180W4,5.23
POMOJ610,6.03
VBBRW199,2.70
BPANJ110,2.99
GGBRU185W4,5.73
POMOJ630,5.83
VBBRW202,2.87
BPANJ619,5.94
GGBRU190W4,6.22
POMOJ650,5.63
VBBRW204,3.04
BPANJ639,5.78
GGBRU195W4,6.72
POMOJ670,5.43
VBBRW207,3.22
BPANJ659,5.62
GGBRU200W4,7.22
POMOJ690,5.23
VBBRW209,3.40
BPANJ679,5.46
GGBRU205W4,7.72
POMOJ710,5.04
VBBRW212,3.58
BPANJ699,5.31
GGBRU210W4,8.22
POMOJ725,4.74
VBBRW214,3.77
BPANJ719,5.16
GGBRV127,0.57
POMOJ730,4.84
VBBRW217,3.96
BPANJ739,5.01
GGBRV130,0.70
POMOJ750,4.64
VBBRW219,4.15
BPANJ749,4.94
GGBRV130W1,0.58
POMOJ790,4.24
VBBRW222,4.35
BPANJ759,4.87
GGBRV130W2,0.68
POMOJ800,4.44
VBBRW224,4.55
BPANJ769,4.80
GGBRV130W4,0.84
POMOJ810,4.04
VBBRW227,4.75
BPANJ799,4.59
GGBRV130W5,0.91
POMOJ830,3.85
VBBRW229,4.96
BPANJ800,4.73
GGBRV132,0.85
POMOJ840,3.75
VBBRW232,5.17
BPANJ809,4.53
GGBRV135,1.01
POMOJ850,3.65
VBBRW234,5.38
BPANJ819,4.46
GGBRV135W1,0.94
POMOJ870,3.45
VBBRW237,5.59
BPANJ839,4.33
GGBRV135W2,1.01
POMOJ890,3.25
VBBRW239,5.80
BPANJ859,4.20
GGBRV135W4,1.14
POMOJ910,3.05
VBBRW242,6.02
BPANJ879,4.07
GGBRV135W5,1.20
POMOJ925,2.76
VBBRW244,6.24
BPANJ899,3.95
GGBRV137,1.19
POMOJ930,2.86
VBBRW247,6.46
BPANJ919,3.83
GGBRV140,1.37
POMOJ950,2.66
VBBRW249,6.69
BPANJ939,3.72
GGBRV140W1,1.36
POMOJ970,2.46
VBBRW252,6.91
BPANJ950,3.78
GGBRV140W2,1.40
POMOJ990,2.27
VBBRW254,7.14
BPANJ959,3.60
GGBRV140W4,1.50
POMOK102,2.22
VBBRW257,7.37
BPANK560,7.07
GGBRV140W5,1.55
POMOK107,1.90
VBBRW259,7.60
BPANK580,6.94
GGBRV142,1.57
POMOK112,1.61
VBBRW262,7.83
BPANK600,6.81
GGBRV145,1.78
POMOK117,1.35
VBBRW264,8.06
BPANK620,6.68
GGBRV145W1,1.83
POMOK710,5.13
VBBRW267,8.29
BPANK640,6.56
GGBRV145W2,1.84
POMOK730,4.93
VBBRW269,8.53
BPANK660,6.44
GGBRV145W4,1.89
POMOK750,4.74
VBBRW272,8.76
BPANK680,6.32
GGBRV145W5,1.93
POMOK790,4.34
VBBRW274,9.00
BPANK700,6.20
GGBRV150,2.21
POMOK800,4.54
VBBRW277,9.23
BPANK720,6.09
GGBRV150W1,2.31
POMOK810,4.15
VBBRW279,9.47
BPANK740,5.98
GGBRV150W2,2.30
POMOK820,4.05
VBBRW282,9.71
BPANK760,5.87
GGBRV150W4,2.32
POMOK830,3.96
VBBRW284,9.95
BPANK780,5.76
GGBRV150W5,2.33
POMOK840,3.86
VBBRW287,10.18
BPANK800,5.65
GGBRV152,2.44
POMOK850,3.76
VBBRW289,10.42
BPANK810,5.60
GGBRV155,2.67
POMOK860,3.66
VBBRW292,10.66
BPANK820,5.55
GGBRV155W1,2.81
POMOK870,3.57
VBBRW294,10.90
BPANK840,5.45
GGBRV155W2,2.78
POMOK880,3.47
VBBRW297,11.14
BPANK860,5.35
GGBRV155W4,2.76
POMOK890,3.38
VBBRW299,11.38
BPANK870,5.30
GGBRV155W5,2.77
POMOK900,3.28
VBBRW302,11.62
BPANK880,5.25
GGBRV157,2.91
POMOK910,3.18
VBBRW304,11.86
BPANK900,5.16
GGBRV160,3.15
POMOK920,3.09
VBBRW307,12.10
BPANK920,5.07
GGBRV160W1,3.30
POMOK930,2.99
VBBRW309,12.34
BPANK940,4.98
GGBRV160W2,3.27
POMOK950,2.80
VBBRW312,12.59
BPANL560,7.52
GGBRV160W4,3.23
POMOK970,2.61
VBBRW314,12.83
BPANL580,7.41
GGBRV160W5,3.22
POMOK990,2.46
VBBRW317,13.07
BPANL600,7.30
GGBRV162,3.39
POMOL100,2.66
VBBRW319,13.31
BPANL620,7.19
GGBRV165,3.63
POMOL103,2.38
VBBRW322,13.55
BPANL640,7.09
GGBRV165W1,3.80
POMOL108,2.09
VBBRW327,14.04
BPANL660,6.98
GGBRV165W2,3.76
POMOL113,1.83
VBBRW332,14.52
BPANL680,6.88
GGBRV165W4,3.70
POMOL118,1.59
VBBRW334,14.77
BPANL690,6.83
GGBRV165W5,3.69
POMOL695,5.20
VBBRW352,16.47
BPANL700,6.78
GGBRV168,3.87
POMOL715,5.01
VBBRW367,17.94
BPANL710,6.73
GGBRV170,4.12
POMOL735,4.82
VBBRW409,22.09
BPANL720,6.68
GGBRV170W1,4.30
POMOL775,4.43
VBBRW412,22.34
BPANL740,6.58
GGBRV170W2,4.25
POMOL799,4.34
VBBRX181,1.93
BPANL760,6.49
GGBRV170W4,4.19
POMOL800,4.62
VBBRX183,2.06
BPANL780,6.40
GGBRV170W5,4.16
POMOL810,4.24
VBBRX186,2.19
BPANL80,6.31
GGBRV172,4.36
POMOL820,4.15
VBBRX188,2.32
BPANL810,6.26
GGBRV175,4.61
POMOL84,4.05
VBBRX191,2.46
BPANL820,6.22
GGBRV175W1,4.80
POMOL840,3.96
VBBRX193,2.61
BPANL840,6.13
GGBRV175W2,4.75
POMOL850,3.86
VBBRX196,2.76
BPANL860,6.04
GGBRV175W4,4.67
POMOL86,3.67
VBBRX198,2.91
BPANL880,5.96
GGBRV175W5,4.64
POMOL860,3.77
VBBRX203,3.23
BPANL900,5.87
GGBRV177,4.85
POMOL875,3.48
VBBRX206,3.39
BPANL910,5.83
GGBRV180,5.10
POMOL880,3.58
VBBRX211,3.73
BPANL920,5.79
GGBRV180W1,5.30
POMOL885,3.39
VBBRX213,3.90
BPANL940,5.71
GGBRV180W2,5.25
POMOL895,3.30
VBBRX216,4.08
BPANM700,3.47
GGBRV180W4,5.16
POMOL915,3.15
VBBRX218,4.26
BPANM800,4.24
GGBRV180W5,5.12
POMOL935,3.01
VBBRX220,3.56
BPANM900,5.04
GGBRV182,5.35
POMOL955,2.86
VBBRX221,4.44
BPANN70,3.73
GGBRV185,5.60
POMOL975,2.73
VBBRX223,4.63
BPANO70,3.91
GGBRV185W1,5.80
POMOL995,2.60
VBBRX226,4.82
BPANP70,4.06
GGBRV185W2,5.74
POMOM740,0.94
VBBRX228,5.01
BPANQ70,4.18
GGBRV185W4,5.65
POMOM750,0.99
VBBRX231,5.21
BPANR70,4.32
GGBRV185W5,5.61
POMOM760,1.04
VBBRX233,5.40
BPANS700,4.42
GGBRV188,5.84
POMOM780,1.16
VBBRX236,5.60
BPANT100,6.72
GGBRV190,6.09
POMOM790,1.21
VBBRX238,5.80
BPANT110,7.53
GGBRV190W1,6.29
POMOM799,1.27
VBBRX24,6.84
BPANT800,5.14
GGBRV190W2,6.24
POMOM800,1.10
VBBRX241,6.01
BPANT950,6.32
GGBRV190W4,6.14
POMOM805,1.40
VBBRX243,6.21
BPANU70,4.60
GGBRV190W5,6.10
POMOM810,1.33
VBBRX246,6.42
BPANV100,4.65
GGBRV192,6.34
POMOM815,1.46
VBBRX253,7.05
BPANV110,5.58
GGBRV194,1.99
POMOM825,1.53
VBBRX256,7.26
BPANV619,1.68
GGBRV195,6.59
POMOM835,1.59
VBBRX258,7.48
BPANV639,1.82
GGBRV195W1,6.79
POMON100,2.73
VBBRX260,6.63
BPANV659,1.96
GGBRV195W2,6.74
POMON800,1.19
VBBRX263,7.92
BPANV679,2.11
GGBRV195W4,6.63
POMOO725,1.10
VBBRX268,8.36
BPANV699,2.27
GGBRV195W5,6.59
POMOO735,1.15
VBBRX271,8.58
BPANV719,2.42
GGBRV199,6.83
POMOO745,1.21
VBBRX273,8.80
BPANV739,2.58
GGBRV200,7.08
POMOO765,1.31
VBBRX278,9.25
BPANV749,2.66
GGBRV200W1,7.29
POMOO775,1.37
VBBRX283,9.71
BPANV759,2.74
GGBRV200W2,7.24
POMOO785,1.43
VBBRX286,9.94
BPANV769,2.82
