ativo,margem
BRKMW790W2,"3,10"
HAPVW265,"4,42"
PRIOW425W2,"17,97"
WEGER411,"17,42"
BRKMW800,"3,19"
HAPVW267,"4,58"
PRIOW425W4,"18,43"
WEGER413,"17,60"
BRKMW800W1,"3,19"
HAPVW270,"4,75"
PRIOW426,"18,28"
WEGER416,"17,78"
BRKMW810,"3,29"
HAPVW275,"5,09"
PRIOW429,"18,50"
WEGER418,"17,96"
BRKMW810W2,"3,29"
HAPVW28,"5,44"
PRIOW430W1,"18,14"
WEGER421,"18,15"
BRKMW820,"3,38"
HAPVW280,"17,70"
PRIOW430W2,"18,41"
WEGER448,"19,99"
BRKMW820W1,"3,39"
HAPVW285,"5,80"
PRIOW430W4,"18,86"
WEGER458,"20,74"
BRKMW830,"3,47"
HAPVW290,"6,17"
PRIOW431,"18,72"
WEGER468,"21,50"
BRKMW830W2,"3,48"
HAPVW295,"6,55"
PRIOW434,"18,94"
WEGER478,"22,26"
BRKMW840,"3,57"
HAPVW302,"7,14"
PRIOW435W1,"18,60"
WEGER488,"23,03"
BRKMW840W1,"3,58"
HAPVW305,"7,34"
PRIOW435W2,"18,86"
WEGER49,"22,83"
BRKMW850,"3,66"
HAPVW307,"7,54"
PRIOW435W4,"19,30"
WEGER498,"23,80"
BRKMW850W2,"3,67"
HAPVW310,"7,74"
PRIOW436,"19,16"
WEGER511,"24,77"
BRKMW860,"3,76"
HAPVW310W2,"7,53"
PRIOW439,"19,38"
WEGER521,"25,55"
BRKMW860W1,"3,77"
HAPVW312,"7,94"
PRIOW440W1,"19,06"
WEGER531,"26,34"
BRKMW870,"3,86"
HAPVW315,"8,14"
PRIOW440W2,"19,30"
WEGER541,"27,13"
BRKMW870W2,"3,86"
HAPVW315W2,"7,95"
PRIOW440W4,"19,73"
WEGER551,"27,92"
BRKMW880,"3,95"
HAPVW317,"8,35"
PRIOW441,"19,61"
WEGER580,"29,92"
BRKMW880W1,"3,97"
HAPVW320,"8,56"
PRIOW444,"19,83"
WEGER702,"40,64"
BRKMW890,"4,05"
HAPVW320W2,"8,37"
PRIOW445W1,"19,52"
WEGER707,"41,06"
BRKMW900,"4,14"
HAPVW322,"8,76"
PRIOW445W2,"19,75"
WEGES399,"16,72"
BRKMW900W1,"4,16"
HAPVW325,"8,97"
PRIOW445W4,"20,17"
WEGES404,"17,08"
BRKMW920,"4,34"
HAPVW325W1,"8,71"
PRIOW446,"20,05"
WEGES409,"17,43"
BRKMW920W1,"4,36"
HAPVW325W2,"8,80"
PRIOW449,"20,28"
WEGES414,"17,79"
BRKMW930,"4,43"
HAPVW327,"9,19"
PRIOW450W1,"19,98"
WEGES419,"18,15"
BRKMW940,"4,53"
HAPVW330,"9,40"
PRIOW450W2,"20,21"
WEGES424,"18,51"
BRKMW940W1,"4,55"
HAPVW330W1,"9,16"
PRIOW450W4,"20,61"
WEGES429,"18,87"
BRKMW950,"4,62"
HAPVW330W2,"9,24"
PRIOW451,"20,50"
WEGES434,"19,24"
BRKMW960,"4,72"
HAPVW335,"9,84"
PRIOW454,"20,72"
WEGES439,"19,60"
BRKMW960W1,"4,75"
HAPVW335W1,"9,61"
PRIOW456,"20,95"
WEGES444,"19,97"
BRKMW970,"4,82"
HAPVW335W2,"9,68"
PRIOW457W1,"20,67"
WEGES449,"20,34"
BRKMW980,"4,92"
HAPVW337,"10,05"
PRIOW459,"21,17"
WEGES454,"20,71"
BRKMW980W1,"4,95"
HAPVW340,"10,27"
PRIOW461,"21,40"
WEGES459,"21,08"
BRKMX100,"5,06"
HAPVW340W1,"10,07"
PRIOW464,"21,63"
WEGES464,"21,45"
BRKMX105,"5,53"
HAPVW340W2,"10,13"
PRIOW469,"22,08"
WEGES469,"21,83"
BRKMX110,"6,01"
HAPVW342,"10,49"
PRIOW471,"22,31"
WEGES474,"22,20"
BRKMX117,"6,72"
HAPVW345,"10,71"
PRIOW474,"22,53"
WEGES479,"22,58"
BRKMX120,"6,96"
HAPVW345W1,"10,53"
PRIOW476,"22,76"
WEGES48,"22,95"
BRKMX122,"7,20"
HAPVW345W2,"10,58"
PRIOW479,"22,99"
WEGES489,"23,33"
BRKMX125,"7,44"
HAPVW347,"10,94"
PRIOW481,"23,22"
WEGES494,"23,71"
BRKMX130,"7,93"
HAPVW35,"11,16"
PRIOW484,"23,45"
WEGES499,"24,09"
BRKMX135,"8,41"
HAPVW350W1,"11,00"
PRIOW486,"23,68"
WEGES580,"29,93"
BRKMX480,"0,67"
HAPVW350W2,"11,03"
PRIOW489,"23,91"
WEGES590,"30,72"
BRKMX490,"0,73"
HAPVW352,"11,38"
PRIOW491,"24,14"
WEGES600,"31,52"
BRKMX500,"0,79"
HAPVW355,"11,61"
PRIOW494,"24,37"
WEGES610,"32,32"
BRKMX510,"0,85"
HAPVW355W1,"11,47"
PRIOW496,"24,60"
WEGET580,"30,00"
BRKMX520,"0,91"
HAPVW355W2,"11,49"
PRIOW499,"24,83"
WEGET59,"30,78"
BRKMX530,"0,98"
HAPVW357,"11,83"
PRIOW504,"25,29"
WEGET600,"31,56"
BRKMX540,"1,04"
HAPVW360,"12,06"
PRIOW509,"25,75"
WEGET610,"32,35"
BRKMX550,"1,11"
HAPVW360W1,"11,94"
PRIOW514,"26,22"
WEGET702,"40,35"
BRKMX560,"1,18"
HAPVW360W2,"11,95"
PRIOW519,"26,69"
WEGET707,"40,75"
BRKMX570,"1,25"
HAPVW362,"12,29"
PRIOW524,"27,15"
WEGEU58,"30,10"
BRKMX580,"1,33"
HAPVW365,"12,52"
PRIOW529,"27,62"
WEGEV269,"1,62"
BRKMX600,"1,48"
HAPVW365W1,"12,41"
PRIOW534,"28,09"
WEGEV272,"1,75"
BRKMX620,"1,63"
HAPVW365W2,"12,42"
PRIOW539,"28,56"
WEGEV273,"1,89"
BRKMX640,"1,79"
HAPVW367,"12,75"
PRIOW544,"29,03"
WEGEV277,"2,04"
BRKMX650,"1,87"
HAPVW37,"14,13"
PRIOW549,"29,50"
WEGEV278,"2,19"
BRKMX660,"1,96"
HAPVW370,"12,98"
PRIOW55,"36,66"
WEGEV282,"2,35"
BRKMX670,"2,04"
HAPVW370W1,"12,89"
PRIOW554,"29,97"
WEGEV283,"2,52"
BRKMX680,"2,13"
HAPVW370W2,"12,88"
PRIOW559,"30,45"
WEGEV287,"2,69"
BRKMX690,"2,21"
HAPVW372,"13,21"
PRIOW564,"30,92"
WEGEV288,"2,86"
BRKMX700,"2,30"
HAPVW375,"13,44"
PRIOW565W1,"30,91"
WEGEV292,"3,04"
BRKMX720,"2,48"
HAPVW375W1,"13,37"
PRIOW569,"31,40"
WEGEV293,"3,22"
BRKMX740,"2,65"
HAPVW375W2,"13,36"
PRIOW574,"31,87"
WEGEV297,"3,41"
BRKMX760,"2,83"
HAPVW377,"13,67"
PRIOW579,"32,35"
WEGEV299,"3,61"
BRKMX770,"2,92"
HAPVW380,"13,90"
PRIOW584,"32,83"
WEGEV302,"3,80"
BRKMX780,"3,01"
HAPVW380W1,"13,85"
PRIOW589,"33,30"
WEGEV304,"4,00"
BRKMX790,"3,11"
HAPVW380W2,"13,83"
PRIOW594,"33,78"
WEGEV307,"4,21"
BRKMX800,"3,20"
HAPVW385,"14,37"
PRIOW599,"34,26"
WEGEV309,"4,42"
BRKMX810,"3,29"
HAPVW385W1,"14,33"
PRIOW604,"34,74"
WEGEV312,"4,63"
BRKMX820,"3,38"
HAPVW385W2,"14,30"
PRIOW609,"35,22"
WEGEV314,"4,84"
BRKMX830,"3,47"
HAPVW387,"14,61"
PRIOW614,"35,70"
WEGEV317,"5,06"
BRKMX840,"3,56"
HAPVW390,"14,84"
PRIOW619,"36,18"
WEGEV319,"5,28"
BRKMX850,"3,66"
HAPVW390W1,"14,82"
PRIOW629,"37,14"
WEGEV322,"5,50"
BRKMX860,"3,75"
HAPVW390W2,"14,78"
PRIOW634,"37,62"
WEGEV324,"5,73"
BRKMX870,"3,84"
HAPVW392,"15,08"
PRIOW639,"38,10"
WEGEV325W5,"6,79"
BRKMX880,"3,93"
HAPVW395,"15,31"
PRIOW644,"38,58"
WEGEV327,"5,96"
BRKMX890,"4,03"
HAPVW395W1,"15,31"
PRIOW649,"39,07"
WEGEV329,"6,19"
BRKMX900,"4,12"
HAPVW395W2,"15,26"
PRIOW654,"39,55"
WEGEV330W5,"7,18"
BRKMX920,"4,31"
HAPVW397,"15,55"
PRIOW659,"40,03"
WEGEV332,"6,42"
BRKMX940,"4,49"
HAPVW40,"15,79"
PRIOW664,"40,51"
WEGEV334,"6,65"
BRKMX960,"4,68"
HAPVW400W1,"15,79"
PRIOW669,"41,00"
WEGEV335W2,"6,79"
BRKMX980,"4,87"
HAPVW400W2,"15,74"
PRIOW674,"41,48"
WEGEV335W4,"7,23"
CEABA133,"9,05"
HAPVW402,"16,02"
PRIOW679,"41,97"
WEGEV335W5,"7,59"
CEABA140,"8,63"
HAPVW405,"16,26"
PRIOW684,"42,45"
WEGEV337,"6,89"
CEABA153,"7,98"
HAPVW405W1,"16,28"
PRIOW689,"42,94"
WEGEV339,"7,12"
CEABA158,"7,73"
HAPVW405W2,"16,22"
PRIOW694,"43,42"
WEGEV340W2,"7,29"
CEABA163,"7,49"
HAPVW407,"16,50"
PRIOW699,"43,91"
WEGEV340W4,"7,66"
CEABA165,"7,38"
HAPVW410,"16,74"
PRIOW704,"44,39"
WEGEV340W5,"8,00"
CEABA168,"7,27"
HAPVW410W1,"16,77"
PRIOW709,"44,88"
WEGEV342,"7,36"
CEABA173,"7,06"
HAPVW412,"16,98"
PRIOW714,"45,36"
WEGEV344,"7,60"
CEABA178,"6,86"
HAPVW415,"17,22"
PRIOW719,"45,85"
WEGEV345W2,"7,79"
CEABA183,"6,66"
HAPVW415W1,"17,26"
PRIOW724,"46,34"
WEGEV345W4,"8,10"
CEABA188,"6,46"
HAPVW417,"17,46"
PRIOW729,"46,82"
WEGEV345W5,"8,41"
CEABA193,"6,27"
HAPVW420W1,"17,75"
PRIOW734,"47,31"
WEGEV347,"7,84"
CEABA198,"6,09"
HAPVW422,"17,94"
PRIOW739,"47,80"
WEGEV349,"8,08"
CEABA203,"5,91"
HAPVW425,"18,18"
PRIOW744,"48,28"
WEGEV350W2,"8,29"
CEABA208,"5,74"
HAPVW430,"18,66"
PRIOW749,"48,77"
WEGEV350W4,"8,54"
CEABA218,"5,42"
HAPVW432,"18,90"
PRIOX256,"6,86"
WEGEV350W5,"8,83"
CEABA900,"12,01"
HAPVW435,"19,14"
PRIOX261,"7,16"
WEGEV352,"8,32"
CEABB163,"8,33"
HAPVW437,"19,38"
PRIOX264,"7,32"
WEGEV354,"8,56"
CEABB168,"8,12"
HAPVW440,"19,62"
PRIOX266,"7,47"
WEGEV355W2,"8,79"
CEABB173,"7,92"
HAPVW445,"20,11"
PRIOX271,"7,79"
WEGEV355W4,"8,99"
CEABB178,"7,74"
HAPVW447,"20,35"
PRIOX276,"8,11"
WEGEV355W5,"9,26"
CEABB183,"7,56"
HAPVW45,"20,59"
PRIOX279,"8,28"
WEGEV357,"8,81"
CEABB188,"7,38"
HAPVW452,"20,83"
PRIOX281,"8,44"
WEGEV359,"9,05"
CEABB193,"7,21"
HAPVW455,"21,07"
PRIOX284,"8,60"
WEGEV360W2,"9,29"
CEABB198,"7,04"
HAPVW460,"21,56"
PRIOX286,"8,77"
WEGEV360W4,"9,45"
CEABB203,"6,87"
HAPVW465,"22,04"
PRIOX289,"8,93"
WEGEV360W5,"9,69"
CEABB900,"12,39"
HAPVW470,"22,53"
PRIOX291,"9,10"
WEGEV362,"9,29"
CEABC900,"12,70"
HAPVW472,"22,77"
PRIOX294,"9,27"
WEGEV365,"9,54"
CEABD900,"12,99"
HAPVW475,"23,02"
PRIOX296,"9,44"
WEGEV365W2,"9,79"
CEABE90,"13,25"
HAPVW477,"23,26"
PRIOX299,"9,61"
WEGEV365W4,"9,91"
CEABF90,"13,59"
HAPVW480,"23,50"
PRIOX301,"9,78"
WEGEV365W5,"10,13"
CEABG90,"13,85"
HAPVW482,"23,75"
PRIOX304,"9,96"
WEGEV367,"9,78"
CEABH900,"14,17"
HAPVW485,"23,99"
PRIOX306,"10,13"
WEGEV369,"10,03"
CEABI90,"14,39"
HAPVW487,"24,24"
PRIOX309,"10,31"
WEGEV370W2,"10,29"
CEABJ115,"8,47"
HAPVW490,"24,48"
PRIOX311,"10,48"
WEGEV370W4,"10,37"
CEABJ118,"8,23"
HAPVW495,"24,97"
PRIOX314,"10,66"
WEGEV370W5,"10,58"
CEABJ123,"7,74"
HAPVW497,"25,21"
PRIOX316,"10,84"
WEGEV372,"10,27"
CEABJ128,"7,25"
HAPVW499,"25,95"
PRIOX319,"11,02"
WEGEV374,"10,52"
CEABJ133,"6,77"
HAPVW50,"25,46"
PRIOX321,"11,19"
WEGEV375W2,"10,79"
CEABJ138,"6,29"
HAPVW510,"26,43"
PRIOX324,"11,37"
WEGEV375W4,"10,84"
CEABJ143,"5,82"
HAPVW515,"26,92"
PRIOX326,"11,56"
WEGEV375W5,"11,02"
CEABJ148,"5,35"
HAPVW520,"27,41"
PRIOX329,"11,74"
WEGEV377,"10,77"
CEABJ153,"4,90"
HAPVW525,"27,90"
PRIOX331,"11,92"
WEGEV379,"11,01"
CEABJ158,"4,45"
HAPVW530,"28,39"
PRIOX334,"12,11"
WEGEV380W2,"11,29"
CEABJ163,"4,01"
HAPVW535,"28,88"
PRIOX336,"12,29"
WEGEV380W4,"11,31"
CEABJ168,"3,60"
HAPVW540,"29,37"
PRIOX339,"12,48"
WEGEV380W5,"11,48"
CEABJ170,"3,41"
HAPVW545,"29,86"
PRIOX341,"12,66"
WEGEV382,"11,26"
CEABJ173,"3,22"
HAPVW55,"30,35"
PRIOX344,"12,85"
WEGEV384,"11,51"
CEABJ178,"2,86"
HAPVW555,"30,85"
PRIOX346,"13,04"
WEGEV385W2,"11,79"
CEABJ183,"2,53"
HAPVW560,"31,34"
PRIOX349,"13,23"
WEGEV385W4,"11,78"
CEABJ185,"2,38"
HAPVW570,"32,32"
PRIOX351,"13,42"
WEGEV385W5,"11,93"
CEABJ188,"2,22"
HAPVW580,"33,30"
PRIOX354,"13,61"
WEGEV387,"11,75"
CEABJ193,"1,94"
HAPVW590,"34,28"
PRIOX356,"13,80"
WEGEV389,"12,00"
CEABJ198,"1,69"
HAPVW60,"35,27"
PRIOX360,"13,99"
WEGEV390W2,"12,29"
CEABJ900,"11,06"
HAPVW610,"36,25"
PRIOX361,"14,18"
WEGEV390W4,"12,26"
CEABK113,"9,30"
HAPVW620,"37,23"
PRIOX364,"14,38"
WEGEV390W5,"12,39"
CEABK118,"8,88"
HAPVW650,"40,19"
PRIOX366,"14,57"
WEGEV392,"12,25"
CEABK123,"8,47"
HAPVW660,"41,17"
PRIOX369,"14,76"
WEGEV394,"12,50"
CEABK128,"8,07"
HAPVW685,"43,63"
PRIOX370W1,"14,21"
WEGEV395W2,"12,79"
CEABK133,"7,68"
HAPVX1,"11,55"
PRIOX370W2,"14,52"
WEGEV395W4,"12,74"
CEABK138,"7,33"
HAPVX200,"7,60"
PRIOX371,"14,96"
WEGEV395W5,"12,86"
CEABK143,"6,98"
HAPVX249,"13,68"
PRIOX374,"15,16"
WEGEV397,"12,75"
CEABK148,"6,65"
HAPVX257,"4,75"
PRIOX375W1,"14,61"
WEGEV399,"12,99"
CEABK153,"6,33"
HAPVX27,"5,85"
PRIOX375W2,"14,91"
WEGEV400W2,"13,29"
CEABK155,"6,17"
HAPVX275,"17,01"
PRIOX376,"15,35"
WEGEV400W4,"13,22"
CEABK158,"6,02"
HAPVX297,"7,42"
PRIOX379,"15,55"
WEGEV400W5,"13,32"
CEABK160,"5,87"
HAPVX299,"20,47"
PRIOX380W1,"15,01"
WEGEV402,"13,24"
CEABK163,"5,73"
HAPVX312,"8,54"
PRIOX380W2,"15,31"
WEGEV404,"13,49"
CEABK168,"5,45"
HAPVX32,"9,51"
PRIOX381,"15,75"
WEGEV405W2,"13,79"
CEABK170,"5,32"
HAPVX325,"24,00"
PRIOX384,"15,95"
WEGEV405W4,"13,70"
CEABK173,"5,19"
HAPVX327,"9,71"
PRIOX385W1,"15,42"
WEGEV405W5,"13,79"
CEABK175,"5,06"
HAPVX330,"9,91"
PRIOX385W2,"15,71"
WEGEV407,"13,74"
CEABK178,"4,93"
HAPVX335,"10,32"
PRIOX386,"16,14"
WEGEV409,"13,99"
CEABK183,"4,69"
HAPVX337,"10,52"
PRIOX389,"16,35"
WEGEV410W2,"14,29"
CEABK188,"4,45"
HAPVX340,"10,72"
PRIOX390W1,"15,82"
WEGEV410W4,"14,18"
CEABK190,"4,34"
HAPVX345,"11,13"
PRIOX390W2,"16,11"
WEGEV410W5,"14,26"
CEABK193,"4,23"
HAPVX349,"27,57"
PRIOX391,"16,54"
WEGEV412,"14,24"
CEABK198,"4,02"
HAPVX355,"11,97"
PRIOX394,"16,75"
WEGEV415,"14,49"
CEABK900,"11,36"
HAPVX360,"12,39"
PRIOX395W1,"16,23"
WEGEV415W2,"14,79"
CEABL103,"10,60"
HAPVX365,"12,82"
PRIOX395W2,"16,52"
WEGEV415W4,"14,67"
CEABL105,"10,40"
HAPVX367,"13,03"
PRIOX396,"16,95"
WEGEV415W5,"14,74"
CEABL108,"10,20"
HAPVX370,"13,25"
PRIOX399,"17,15"
WEGEV417,"14,73"
CEABL113,"9,81"
HAPVX372,"13,46"
PRIOX400W1,"16,64"
WEGEV419,"14,98"
CEABL118,"9,44"
HAPVX375,"31,17"
PRIOX400W2,"16,93"
WEGEV420W2,"15,29"
CEABL123,"9,10"
HAPVX377,"13,90"
PRIOX401,"17,35"
WEGEV420W4,"15,15"
CEABL128,"8,76"
HAPVX380,"14,12"
PRIOX404,"17,56"
WEGEV420W5,"15,21"
CEABL130,"8,60"
HAPVX382,"14,34"
PRIOX405W1,"17,06"
WEGEV422,"15,23"
CEABL133,"8,44"
HAPVX385,"14,56"
PRIOX405W2,"17,34"
WEGEV424,"15,48"
CEABL138,"8,13"
HAPVX387,"14,78"
PRIOX406,"17,76"
WEGEV425W2,"15,79"
CEABL143,"7,83"
HAPVX390,"15,00"
PRIOX409,"17,96"
WEGEV425W4,"15,64"
CEABL148,"7,55"
HAPVX395,"15,44"
PRIOX410W1,"17,48"
WEGEV427,"15,73"
CEABL153,"7,27"
HAPVX397,"15,66"
PRIOX410W2,"17,75"
WEGEV429,"15,98"
CEABL158,"7,00"
HAPVX40,"15,89"
PRIOX411,"18,17"
WEGEV430W2,"16,29"
CEABL160,"6,87"
HAPVX402,"16,11"
PRIOX414,"18,37"
WEGEV430W4,"16,13"
CEABL163,"6,74"
HAPVX405,"16,34"
PRIOX415W1,"17,89"
WEGEV432,"16,23"
CEABL165,"6,62"
HAPVX410,"16,79"
PRIOX415W2,"18,16"
WEGEV434,"16,48"
CEABL168,"6,50"
HAPVX415,"17,24"
PRIOX416,"18,58"
WEGEV437,"16,73"
CEABL173,"6,27"
HAPVX422,"17,92"
PRIOX419,"18,79"
WEGEV439,"16,98"
CEABL178,"6,04"
HAPVX427,"18,38"
PRIOX420W1,"18,31"
WEGEV442,"17,23"
CEABL183,"5,82"
HAPVX430,"18,61"
PRIOX420W2,"18,58"
WEGEV444,"17,47"
CEABL188,"5,61"
HAPVX442,"19,77"
PRIOX421,"18,99"
WEGEV447,"17,72"
CEABL193,"5,41"
HAPVX452,"20,70"
PRIOX424,"19,20"
WEGEV449,"17,97"
CEABL198,"5,21"
HAPVX465,"21,87"
PRIOX425W1,"18,74"
WEGEV452,"18,22"
CEABL203,"5,03"
HAPVX480,"23,29"
PRIOX425W2,"19,00"
WEGEV454,"18,47"
CEABL208,"4,85"
HAPVX485,"23,76"
PRIOX426,"19,41"
WEGEV457,"18,72"
CEABL900,"11,70"
HYPEA223,"6,23"
PRIOX429,"19,62"
WEGEV459,"18,97"
CEABL996,"10,88"
HYPEA226,"5,97"
PRIOX43,"20,46"
WEGEV462,"19,22"
CEABM133,"5,38"
HYPEA238,"5,49"
PRIOX430W1,"19,16"
WEGEV464,"19,47"
CEABM140,"5,98"
HYPEA241,"5,37"
PRIOX430W2,"19,42"
WEGEV467,"19,72"
CEABM153,"7,01"
HYPEA243,"5,26"
PRIOX431,"19,83"
WEGEV469,"19,97"
CEABM158,"7,43"
HYPEA246,"5,15"
PRIOX434,"20,04"
WEGEV472,"20,22"
CEABM163,"7,86"
HYPEA248,"5,04"
PRIOX435W1,"19,59"
WEGEV474,"20,47"
CEABM165,"8,07"
HYPEA251,"4,93"
PRIOX435W2,"19,84"
WEGEV477,"20,71"
CEABM168,"8,29"
HYPEA256,"4,72"
PRIOX436,"20,24"
WEGEV479,"20,96"
CEABM173,"8,72"
HYPEA258,"4,62"
PRIOX44,"20,66"
WEGEV482,"21,21"
CEABM178,"9,16"
HYPEA264,"4,82"
PRIOX440W1,"20,02"
WEGEV484,"21,46"
CEABM183,"9,60"
HYPEB18,"9,79"
PRIOX440W2,"20,27"
WEGEV487,"21,71"
CEABM188,"10,05"
HYPEC180,"10,20"
PRIOX443,"20,88"
WEGEV489,"21,96"
CEABM193,"10,49"
HYPED18,"10,58"
PRIOX445,"21,09"
WEGEV49,"23,21"
CEABM198,"10,94"
HYPEE180,"10,93"
PRIOX448,"21,30"
WEGEV492,"22,21"
CEABM203,"11,39"
HYPEE210,"9,21"
PRIOX45,"21,51"
WEGEV494,"22,46"
CEABM208,"11,84"
HYPEF18,"11,36"
PRIOX453,"21,72"
WEGEV497,"22,71"
CEABM218,"12,75"
HYPEG18,"11,69"
PRIOX455,"21,94"
WEGEV499,"22,96"
CEABN163,"8,13"
HYPEG290,"7,20"
PRIOX458,"22,15"
WEGEV502,"23,46"
CEABN168,"8,55"
HYPEG292,"7,13"
PRIOX46,"22,36"
WEGEV510,"24,20"
CEABN173,"8,97"
HYPEH18,"12,09"
PRIOX464,"22,58"
WEGEV535,"26,70"
CEABN178,"9,40"
HYPEI285,"8,36"
PRIOX465,"22,80"
WEGEV630,"35,42"
CEABN183,"9,83"
HYPEJ180,"8,60"
PRIOX469,"23,01"
WEGEV638,"36,92"
CEABN188,"10,26"
HYPEJ21,"4,41"
PRIOX47,"23,23"
WEGEV648,"37,92"
CEABN193,"10,70"
HYPEJ210,"5,13"
PRIOX474,"23,44"
WEGEV658,"38,91"
CEABN198,"11,14"
HYPEJ210W2,"4,81"
PRIOX475,"23,66"
WEGEV669,"39,91"
CEABN203,"11,58"
HYPEJ210W4,"5,00"
PRIOX479,"23,87"
WEGEV670,"39,41"
CEABV115,"2,49"
HYPEJ210W5,"5,10"
PRIOX48,"24,09"
WEGEV673,"40,41"
CEABV118,"2,72"
HYPEJ212,"4,89"
PRIOX484,"24,31"
WEGEV684,"41,41"
CEABV123,"3,18"
HYPEJ215W2,"4,31"
PRIOX486,"24,53"
WEGEV693,"42,40"
CEABV128,"3,64"
HYPEJ215W4,"4,54"
PRIOX489,"24,74"
WEGEV698,"42,90"
CEABV133,"4,12"
HYPEJ215W5,"4,65"
PRIOX49,"24,96"
WEGEV709,"43,90"
CEABV138,"4,60"
HYPEJ217,"4,65"
PRIOX494,"25,18"
WEGEW268,"3,86"
CEABV143,"5,08"
HYPEJ22,"3,48"
PRIOX496,"25,40"
WEGEW270,"4,00"
CEABV148,"5,57"
HYPEJ220,"4,17"
PRIOX499,"25,62"
WEGEW273,"4,14"
CEABV153,"6,06"
HYPEJ220W2,"3,81"
PRIOX544,"29,61"
WEGEW275,"4,28"
CEABV158,"6,55"
HYPEJ220W4,"4,09"
PRIOX55,"30,06"
WEGEW278,"4,43"
CEABV163,"7,05"
HYPEJ220W5,"4,22"
PRIOX559,"30,97"
WEGEW280,"4,57"
CEABV168,"7,54"
HYPEJ222,"3,94"
PRIOX569,"31,87"
WEGEW283,"4,72"
CEABV170,"7,79"
HYPEJ225W2,"3,31"
PRIOX574,"32,32"
WEGEW285,"4,88"
CEABV173,"8,04"
HYPEJ225W4,"3,65"
PRIOX579,"32,78"
WEGEW288,"5,03"
CEABV178,"8,54"
HYPEJ225W5,"3,80"
PRIOX584,"33,23"
WEGEW290,"5,19"
CEABV183,"9,04"
HYPEJ227,"3,71"
PRIOX590,"33,69"
WEGEW293,"5,34"
CEABV185,"9,29"
HYPEJ23,"2,59"
PRIOX599,"34,60"
WEGEW295,"5,51"
CEABV188,"9,53"
HYPEJ230,"3,25"
PRIOX609,"35,52"
WEGEW298,"5,67"
CEABV193,"10,03"
HYPEJ230W2,"2,81"
PRIOX614,"35,98"
WEGEW300,"5,83"
CEABV198,"10,53"
HYPEJ230W4,"3,22"
PRIOX619,"36,44"
WEGEW305,"6,17"
CEABV203,"11,03"
HYPEJ230W5,"3,41"
PRIOX624,"36,90"
WEGEW308,"6,34"
CEABV208,"11,53"
HYPEJ232,"3,03"
PRIOX629,"37,37"
WEGEW308W1,"5,80"
CEABV213,"12,03"
HYPEJ235W2,"2,31"
PRIOX639,"38,29"
WEGEW308W2,"6,13"
CEABV218,"12,53"
HYPEJ235W4,"2,81"
PRIOX644,"38,75"
WEGEW310,"6,51"
CEABV223,"13,02"
HYPEJ235W5,"3,03"
PRIOX649,"39,22"
WEGEW310W1,"5,98"
CEABV228,"13,52"
HYPEJ237,"2,81"
PRIOX659,"40,15"
WEGEW310W2,"6,30"
CEABV233,"14,02"
HYPEJ24,"1,77"
PRIOX674,"41,55"
WEGEW313,"6,68"
CEABV238,"14,52"
HYPEJ240,"2,38"
PRIOX689,"42,95"
WEGEW313W1,"6,16"
CEABV243,"15,02"
HYPEJ240W2,"1,81"
PRIOX704,"44,36"
WEGEW313W2,"6,48"
CEABV248,"15,52"
HYPEJ240W4,"2,43"
PSSAA330,"22,09"
WEGEW315,"6,86"
CEABV253,"16,02"
HYPEJ240W5,"2,74"
PSSAA380,"18,47"
WEGEW315W1,"6,34"
CEABV258,"16,51"
HYPEJ242,"2,17"
PSSAA386,"16,27"
WEGEW315W2,"6,66"
CEABV263,"17,01"
HYPEJ245W2,"1,31"
PSSAA391,"15,84"
WEGEW317,"6,00"
CEABV268,"17,51"
HYPEJ245W4,"2,07"
PSSAA396,"15,41"
WEGEW318,"7,04"
CEABW113,"3,08"
HYPEJ245W5,"2,49"
PSSAA401,"14,99"
WEGEW318W1,"6,53"
CEABW118,"3,46"
HYPEJ247,"1,97"
PSSAA406,"14,57"
WEGEW318W2,"6,84"
CEABW123,"3,86"
HYPEJ25,"1,10"
PSSAA411,"14,15"
WEGEW320,"7,22"
CEABW128,"4,26"
HYPEJ250,"1,59"
PSSAA416,"13,74"
WEGEW320W1,"6,72"
CEABW133,"4,68"
HYPEJ250W2,"0,81"
PSSAA421,"13,33"
WEGEW320W2,"7,02"
CEABW138,"5,10"
HYPEJ250W4,"1,78"
PSSAA426,"12,94"
WEGEW323,"7,40"
CEABW143,"5,54"
HYPEJ250W5,"2,26"
PSSAA431,"12,55"
WEGEW323W1,"6,90"
CEABW148,"5,98"
HYPEJ252,"1,41"
PSSAA436,"12,16"
WEGEW323W2,"7,20"
CEABW153,"6,43"
HYPEJ255W2,"0,31"
PSSAA441,"11,79"
WEGEW325,"7,58"
CEABW155,"6,66"
HYPEJ255W4,"1,56"
PSSAA446,"11,42"
WEGEW325W1,"7,09"
CEABW158,"6,88"
HYPEJ255W5,"2,04"
PSSAA451,"11,07"
WEGEW325W2,"7,39"
CEABW160,"7,11"
HYPEJ257,"1,25"
PSSAA456,"10,72"
WEGEW328,"7,77"
CEABW163,"7,34"
HYPEJ260,"0,97"
PSSAA461,"10,38"
WEGEW328W1,"7,29"
CEABW168,"7,80"
HYPEK180,"8,88"
PSSAA466,"10,05"
WEGEW328W2,"7,58"
CEABW170,"8,04"
HYPEK185W2,"7,60"
PSSAA471,"9,73"
